Articolo	Comma	Codice	Descrizione	Sanzione 60gg.	Sanz. sconto 30%	Punti patente	Codice sanz. acc.	Sanzione Accessoria 1	Data Istat	Data inizio validità effettiva	Data inizio validità	Data fine validità	Sosta Mov.	Annotazioni	Sosta disco	Sosta ticket	Transito ztl	Sosp. patente breve	Magg. notte	Utilizzabile dagli operatori abilitati
142	9	14293	SUPERAMENTO LIMITE VELOCITA' TRA 40 KM/H E 6O KM/H	543,00	N.P.	6	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	13/08/2010	01/01/2021								SI	Verbali CA & SP
142	7	14272	VELOC.ECCES.SUPERAM.LIM. NON OLTRE 10 KM/H(VEICOL)	42,00	29,40	0	0		01/01/2021	01/01/2015	01/01/2021								SI	Verbali CA & SP
142	8 e 11	14204	SUPERAMENTO LIMITE DI 10 KM/H MA NON OLTRE 40 veic	346,00	242,20	3	0		01/01/2021	01/01/2021	01/01/2021									Verbali CA & SP
142	7 E 11	14254	VELOC.ECCES.SUPERAM.LIM. NON OLTRE 10 KM/H(STRADA)	84,00	58,80	0	0		01/01/2021	01/01/2021	01/01/2021								SI	Verbali CA & SP
142	8 e 11	14283	superamento velocità oltre 10km/h ma non oltre40km	173,00	121,10	3	0		01/01/2021	01/01/2021	01/01/2021								SI	Verbali CA & SP
142	9BIS	14296	SUP LIMITI VELOCITÀ OLTRE 60 KM/H(VEICOLO)	500,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	04/08/2007	04/08/2007	04/08/2007								SI	Verbali CA & SP
142	7	14271	VELOC.ECCES.SUPERAM.LIM. NON OLTRE 10 KM/H(STRADA)	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
142	8	14282	VEL.ECC. SUPERAM.LIM.COMPR.TRA 10-40KM/H(VEICOLO)	173,00	121,10	3	0		01/01/2021	04/08/2007	01/01/2021								SI	Verbali CA & SP
143	12	14304	CIRCOLAZIONE VEICOLO CONTROMANO - CURVA	327,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									
143	5 E 13	14309	CORSIE DA PERCORRERE	42,00	29,40	4	0		01/01/2021	01/01/1997	01/01/2021									
143	8 E 13		CIRCOLAZIONE VEICOLO SU STRADE CON BINARI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
143	7 E 13	14316	CORSIE NEI CENTRI ABITATI	42,00	29,40	0	0		01/01/2021	01/01/2003	01/01/2021									
143	1 E 13	14312	MANCATO RISPETTO DELL'OBBLIGO CIRCOLARE A DESTRA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
143	3 E 13	14311	INCROCIO CON ALTRI VEICOLI SENZA TENERE LA DESTRA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
143	3 E 13	14310	CURVA O DOSSO (RACCORDO CONVESSO)	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
143	11	14305	CIRCOLAZIONE VEICOLO CONTROMANO	167,00	116,90	4	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
143	7 E 13	14308	CAMBIAMENTO INGIUSTIFICATO DI CORSIA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
143	1 E 13	14315	CIRCOLAZIONE AL DI FUORI DELLA CAREGGIATA	42,00	29,40	0	0		01/01/2021	01/01/2003	01/01/2021									
143	10 E 13	14313	CIRCOLAZIONE VEICOLO INVADENDO ISOLA SALVAGENTE	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
143	7 E 10	14306	INGOMBRO ATTRAVERSAMENTO LINEA FERROVIARIA	167,00	116,90	5	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/01/2005	01/01/2021									
143	4 E 12	14303	CIRCOLAZIONE VEICOLO SU CARREGGIATA CONTROMANO	327,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									
143	12	14314	CIRCOLAZIONE VEICOLO CONTROMANO - NO VISIBILITA'	327,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
143	12	14301	CIRCOLAZIONE VEICOLO CONTROMANO - DOSSO	327,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2004	01/01/2021									
143	9 E 13		CIRCOLAZIONE VEICOLO SU STRADE CON DOPPI BINARI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
144	1 E 4	14401	CIRCOLAZIONE PER FILE PARALLELE NON CONSENTITA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
144	2 E 4	14402	CIRCOLAZ.CICLOMOT. FILE PARAL. SENZA TENERE DESTRA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
144	3 E 4	14403	CAMBIAMENTI DI CORSIA NON CONSENTITI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
145	9 E 10		CONDUCENTI DI VEICOLI SU ROTAIE	167,00	116,90	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		M					SI	SI	Verbali CA & SP
145	9 E 10		CONDUCENTI DI VEICOLI SU ROTAIE	167,00	116,90	5	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
145	7 E 10	14502	INGOMBRO ATTRAVERSAMENTO FERROVIARIO	167,00	116,90	5	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/01/2005	01/01/2021								SI	Verbali CA & SP
145	3 E 10		CIRCOLAZ. SENZA CEDERE PRECEDENZA VEICOLI A ROTAIE	167,00	116,90	5	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
145	1 E 10	14503	CIRCOLAZ. SENZA MASSIMA PRUDENZA ALL'INTERSEZIONE	167,00	116,90	0	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
145	4 E 10	14505	INOSSERVANZA DELL'OBBLIGO DI PRECEDENZA	167,00	116,90	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
145	3 E 10		CIRCOLAZ. SENZA CEDERE PRECEDENZA VEICOLI A ROTAIE	167,00	116,90	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		M					SI	SI	Verbali CA & SP
145	8 E 10	14508	SENTIERI E PISTE CICLABILI	167,00	116,90	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
145	6 E 10	14506	LUOGHI NON SOGGETTI A PUBBLICO PASSAGGIO	167,00	116,90	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
145	7 E 10	14507	INGOMBRO DELL'AREA DELL'INTERSEZIONE	167,00	116,90	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
145	5 E 10	14509	INOSSERVANZA DELL'OBBLIGO DI ARRESTO ALL'INTERSEZ.	167,00	116,90	6	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024								SI	Verbali CA & SP
145	2 E 10	14501	CIRCOLAZIONE SENZA CEDERE PRECEDENZA A DESTRA	167,00	116,90	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
146	2	14603	VIOLAZ. DELLA SEGNALETICA (ECC. SOSTA E FERMATA)	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
146	3 bis	14608	PROSEGUIRE LA MARCIA (ROSSO O GIALLO) REITERAZIONE	167,00	N.P.	6	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2023	01/01/2023									Verbali CA & SP
146	2	14605	VIOLAZ. DELLA SEGNALETICA LUMINOSA	42,00	29,40	2	0		01/01/2021	01/01/2003	01/01/2021								SI	Verbali CA & SP
146	2	14601	VIOLAZ. DELLA SEGNALETICA - PRESCRIZIONI AGENTE	42,00	29,40	2	0		01/01/2021	01/01/2003	01/01/2021								SI	Verbali CA & SP
146	2	14604	VIOLAZ. DELLA SEGNALETICA TEMPORANEA	42,00	29,40	2	0		01/01/2021	01/01/2003	01/01/2021								SI	Verbali CA & SP
146	2	14607	VIOLAZ. DELLA SEGNALETICA - TRAM SU ROTAIE	42,00	29,40	2	0		01/01/2021	01/01/2003	01/01/2021								SI	Verbali CA & SP
146	3	14606	PROSEGUIRE LA MARCIA (DIVIETO DELL'AGENTE)	167,00	116,90	6	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
146	3	14602	PROSEGUIRE LA MARCIA (ROSSO O GIALLO)	167,00	116,90	6	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
147	4 E 5	14702	INGOMBRO DEI BINARI	87,00	60,90	6	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
147	1 E 5	14704	OBBLIGHI DI PRUDENZA APPR. PASSAGGIO LIVELLO	87,00	60,90	6	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
147	3 E 5	14703	ATTRAVERSAMENTO DEI PASSAGGI A LIVELLO	87,00	60,90	6	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
147	2 E 5	14705	PASSAGGIO A LIVELLO SENZA BARRIERE	87,00	60,90	6	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
147	4 E 5	14701	INGOMBRO PASSAGGIO A LIVELLO	87,00	60,90	6	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
148	11 E 16	14814	SORPASSO A VEICOLO CHE STA SORPASSANDO	167,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									
148	11 E 16	14815	SORPASSO DI VEICOLI FERMI AL SEMAFORO	167,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									
148	10 E 16	14816	ESECUZIONE DELLA MANOVRA - PROSSIMITA' DI UN DOSSO	167,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1999	01/01/2021									
148	9 E 16	14817	SORPASSO DI TRAM E AUTOBUS FERMI	167,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
148	8 E 15		SORPASSO DEI TRAM E FILOBUS	83,00	58,10	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
148	11 E 16	14801	ESECUZIONE DELLA MANOVRA - TRAFFICO CONGESTIONATO	167,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2004	01/01/2021									
148	8 E 15		SORPASSO DEI TRAM E FILOBUS	83,00	58,10	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		M					SI		Verbali CA & SP
148	7 E 15	14818	SORPASSO DI VEICOLO CHE SVOLTA A SINISTRA	83,00	58,10	0	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
148	5 E 15	14809	VEICOLI LENTI CHE CAUSANO INTRALCIO	83,00	58,10	0	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
148	4 E 15	14805	VEICOLO SORPASSATO	83,00	58,10	0	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
148	3 E 15		SORPASSO A DESTRA	83,00	58,10	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		M					SI		Verbali CA & SP
148	3 E 15	14821	ESECECUZIONE DELLA MANOVRA - RIENTRO PERICOLOSO	83,00	58,10	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
148	3 E 15	14808	OMESSA SEGNALAZ. MANOVRA DI SORPASSO	83,00	58,10	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
148	3 E 15	14807	ESECECUZIONE DELLA MANOVRA - DISTANZA LATERALE	83,00	58,10	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
148	3 E 15	14806	CORSIA PER IL SORPASSO	83,00	58,10	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
148	2 E 15	14810	CONDIZIONI GENERALI PER IL SORPASSO	83,00	58,10	3	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
148	14 E 16	14811	DIVIETO DISORPASSO PER AUTOCARRI E AUTOBUS	327,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									
148	13 E 16	14812	ESECUZIONE DELLA MANOVRA - PASSAGGIO A LIVELLO	167,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									
148	12 E 16	14813	PROSSIMITA' O CORRISPONDENZA DI INTERSEZIONE	167,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									
148	10 E 16	14802	ESECUZIONE DELLA MANOVRA - SCARSA VISIBILITA'	167,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2004	01/01/2021									
148	10 E 16	14820	ESECUZIONE DELLA MANOVRA - PROSSIMITA' DI CURVE	167,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2004	01/01/2021									
148	13 E 16	14803	ESECUZIONE DELLA MANOVRA - PASSAGGIO PEDONALE	167,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2004	01/01/2021									
149	5	14902	COLLISIONE CON DANNI GRAVI AI VEICOLI (DISTANZA)	87,00	60,90	5	0		01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
149	1 E 5	14901	No distanza sicurezza con collisione	87,00	60,90	5	0		01/01/2021	01/01/2003	01/01/2021								SI	Verbali CA & SP
149	6	14903	COLL. CON LESIONI GRAVI ALLE PERSONE (DISTANZA) 	430,00	301,00	8	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/07/2003	01/01/2021								SI	Verbali CA & SP
149	1 E 4	14907	DISTANZA TRA VEICOLI IN MANOVRA	42,00	29,40	3	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
149	2 E 4	14904	DISTANZA TRA VEICOLI PARTICOLARI	42,00	29,40	3	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
149	3 E 4	14906	MACCHINE SGOMBRANEVE	42,00	29,40	3	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
149	3 E 4	14905	VEICOLI CIRCOLANTI IN SENSO CONTRARIO	42,00	29,40	3	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
150	3 E 4	15006	INCROCIO TRA COMPLESSI DI VEICOLI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
150	5		COLLISIONE CON DANNI GRAVI AI VEICOLI (PENDENZA)	87,00	60,90	5	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/01/2009	01/01/2021									Verbali CA & SP
150	5		COLLISIONE CON DANNI GRAVI AI VEICOLI (MONTAGNA)	87,00	60,90	5	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/07/2003	01/01/2021									Verbali CA & SP
150	5	15009	COLLISIONE CON DANNI GRAVI AI VEICOLI (PENDENZA)	87,00	60,90	5	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/07/2003	01/01/2021									Verbali CA & SP
150	5	15003	COLLISIONE CON DANNI GRAVI AI VEICOLI (OSTACOLI)	87,00	60,90	5	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/07/2003	01/01/2021									Verbali CA & SP
150	5	15004	COLL. CON LESIONI GRAVI ALLE PERSONE (OSTACOLI)	430,00	301,00	8	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/07/2003	01/01/2021									Verbali CA & SP
150	6		COLL. CON LESIONI GRAVI ALLE PERSONE (MONTAGNA)	430,00	301,00	8	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/07/2003	01/01/2021									Verbali CA & SP
150	5	15005	COLL. CON LESIONI GRAVI ALLE PERSONE (PENDENZA)	430,00	301,00	8	88	SOSPENSIONE PATENTE ALLA 2° VIOLAZIONE IN UN BIENNIO	01/01/2021	01/07/2003	01/01/2021									Verbali CA & SP
150	1 E 4	15008	INCROCIO IMPOSSIBILE	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
150	2 E 4		STRADE DI MONTAGNA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
152	1 E 3	15202	MANCATO USO DEI DISPOSITIVI NEI CENTRI ABITATI	42,00	29,40	1	0		01/01/2021	01/01/2002	01/01/2021									Verbali CA & SP
152	1 E 3	15201	MANCATO USO DEI DISPOSITIVI FUORI DEI CEN. ABITATI	42,00	29,40	1	0		01/01/2021	01/01/2002	01/01/2021									Verbali CA & SP
153	9 E 11	15306	DISPOSITIVI DIVERSI	42,00	29,40	1	0		01/01/2021	01/01/1997	01/01/2021									
153	1 E 11	15303	OMESSO USO DISPOSITIVI	42,00	29,40	1	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
153	2 E 11	15308	USO DI PROIET. DI PROF. E/O FENDINEBBIA NON CONS.	42,00	29,40	1	0		01/01/2021	01/01/1997	01/01/2021									
153	3 E 10	15304	COMMUTAZIONE DEI FARI DI PROFONDITA' (INCROCIO V.)	87,00	60,90	3	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
153	5 E 11	15307	USO OBBLIG. DISPOSITIVI VEICOLI IN FERMATA O SOSTA	42,00	29,40	1	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
153	7 E 11	15305	SEGNALAZIONE DI PERICOLO	42,00	29,40	1	0		01/01/2021	01/01/1997	01/01/2021									
153	8 E 11	15309	LUCE POSTERIORE PER NEBBIA	42,00	29,40	1	0		01/01/2021	01/01/1997	01/01/2021									
153	11	15312	USO IMPROPRIO DEI DISPOSITIVI	42,00	29,40	1	0		01/01/2021	01/01/2003	01/01/2021									
153	2 E 11	15311	VEICOLI CHE TRASPORTANO FERITI	42,00	29,40	1	0		01/01/2021	01/01/2002	01/01/2021									
153	6 E 11	15310	DISPOSITIVI DI SEGNALAZIONE PER VEICOLI IN SOSTA 	42,00	29,40	1	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
153	4 E 11	15302	USO INTERMITTENTE DEI DISPOSITIVI DI PROFONDITA'	42,00	29,40	1	0		01/01/2021	01/01/2003	01/01/2021									
153	3 E 10	15301	COMMUTAZIONE  FARI DI PROFONDITA' (VEICOLO SEGUE)	87,00	60,90	3	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
154	1 LETT.A 8	15405	CREARE PERICOLO O INTRALCIO	42,00	29,40	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
154	1LETT.B) 8	15404	SEGNALAZIONE TEMPESTIVA	42,00	29,40	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
154	3LETT.A) 8	15403	SVOLTA A DESTRA	42,00	29,40	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
154	3LETT.B) 8	15401	SVOLTA A SINISTRA (DOPPIO SENSO DI MARCIA)	42,00	29,40	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
154	3LETT.B) 8	15410	SVOLTA A SINISTRA (INTERSEZIONE)	42,00	29,40	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
154	3LETT.B) 8	15402	SVOLTA A SINISTRA (SENSO UNICO DI MARCIA)	42,00	29,40	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
154	3LETT.C) 8	15409	RETROMARCIA O IMMISSIONE	42,00	29,40	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
154	4 E 8	15408	SEGNALAZIONI IMPROPRIE	42,00	29,40	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
154	5 E 8	15407	ESECUZIONE IRREGOLARE DELLE MANOVRE	42,00	29,40	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
154	6 E 7	15406	INVERSIONE DI MARCIA PROSSIMITA' CURVE O DOSSI	87,00	60,90	8	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
155	4 E 5	15502	DISPOSITIVO DI ALLARME ACUSTICO	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
155	1 E 5	15501	RUMORI MOLESTI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
155	2 E 5	15503	DISPOSITIVO INEFFICIENTE	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
155	3 E 5	15504	APPARATI RADIOFONICI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
156	1 E 5	15602	USO IMPROPRIO	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
156	3 E 5	15603	USO DI DISPOSITIVI ACUSTICI IN CENTRI ABITATI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
156	4 E 5	15604	TRASPORTO IN CASO DI NECESSITA'	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
156	2 E 5	15601	USO DEL DISPOSITIVO FUORI DAI CENTRI ABITATI	42,00	29,40	0	0		01/01/2021	01/01/2003	01/01/2021									
157	6 E 8	15768	SOSTA A TEMPO LIMITATO IN AREA A PAGAMENTO	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
157	7 E 8	15705	APERTURA DELLE PORTIERE CAUSANDO INTRALCIO CIRCOL.	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
157	5 e 8	30000	INOSSERVANZA SEGNALETICA NELLE AREE DI SOSTA	42,00	29,40	0	0		01/01/2021	01/01/2007	01/01/2021									Verbali CA & SP
157	3 e 8		SOSTA O FERMATA FUORI CENTRI ABITATI	42,00	29,40	0	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
157	2 E 8	12500	SOSTAVA IN SENSO CONTRARIO A QUELLO DI MARCIA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
157	3 E 8		SOSTAVA SU CARREGGIATE DI STRADE CON PRECEDENZA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
157	4 E 8	15706	SOSTAVA SU STRADE URBANE A SENSO UNICO	42,00	29,40	0	71	RIMOZIONE DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
157	5 E 8	15704	INOSSERVANZA DELLA SEGNALETICA NELLE AREE DI SOSTA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
157	1 B) E 8	15701	FERMATA CON INTRALCIO ALLA CIRCOLAZIONE	42,00	29,40	0	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
157	5 e 8	11000	SOSTA FUORI APPOSITI SPAZI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
157	2 e 8	00011	SOSTA NON PARALLELA AL MARGINE CARREGGIATA	42,00	29,40		0		01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
157	2 e 8	00012	VEICOLO DISTANTE MARGINE CARREGGIATA	42,00	29,40		0		01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
157	2 e 8	00016	SOSTA AL CENTRO DELLA CARREGGIATA	42,00	29,40		0		01/01/2021	01/01/1997	01/01/2021		S							Verbali CA & SP
157	5 e 8	11005	SOSTA FUORI APPOSITI SPAZI	42,00	29,40	0	0		01/01/2021	01/01/2009	01/01/2021									Verbali CA & SP
157	2 E 8	10000	SPAZIO PER I PEDONI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
